# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
740.7         	(0.000000e+00 -9.672558e-04 0.000000e+00)	(0.000000e+00 -9.672558e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.402155e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
740.8         	(0.000000e+00 -9.311243e-04 0.000000e+00)	(0.000000e+00 -9.311243e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.816568e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
740.9         	(0.000000e+00 -8.909244e-04 0.000000e+00)	(0.000000e+00 -8.909244e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.214816e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
741           	(0.000000e+00 -8.468280e-04 0.000000e+00)	(0.000000e+00 -8.468280e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.594957e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
741.1         	(0.000000e+00 -7.990253e-04 0.000000e+00)	(0.000000e+00 -7.990253e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.955201e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
741.2         	(0.000000e+00 -7.477239e-04 0.000000e+00)	(0.000000e+00 -7.477239e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.293986e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
741.3         	(0.000000e+00 -6.931455e-04 0.000000e+00)	(0.000000e+00 -6.931455e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.609600e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
741.4         	(0.000000e+00 -6.355319e-04 0.000000e+00)	(0.000000e+00 -6.355319e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.900529e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
741.5         	(0.000000e+00 -5.751350e-04 0.000000e+00)	(0.000000e+00 -5.751350e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.165455e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
741.6         	(0.000000e+00 -5.122228e-04 0.000000e+00)	(0.000000e+00 -5.122228e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.402930e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
741.7         	(0.000000e+00 -4.470764e-04 0.000000e+00)	(0.000000e+00 -4.470764e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.612103e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
741.8         	(0.000000e+00 -3.799808e-04 0.000000e+00)	(0.000000e+00 -3.799808e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.792263e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
741.9         	(0.000000e+00 -3.112311e-04 0.000000e+00)	(0.000000e+00 -3.112311e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.942455e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
742           	(0.000000e+00 -2.411317e-04 0.000000e+00)	(0.000000e+00 -2.411317e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.061850e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
742.1         	(0.000000e+00 -1.699941e-04 0.000000e+00)	(0.000000e+00 -1.699941e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.149955e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
742.2         	(0.000000e+00 -9.813257e-05 0.000000e+00)	(0.000000e+00 -9.813257e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.206610e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
742.3         	(0.000000e+00 -2.586190e-05 0.000000e+00)	(0.000000e+00 -2.586190e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.231713e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
742.4         	(0.000000e+00 4.650168e-05 0.000000e+00)	(0.000000e+00 4.650168e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.225176e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
742.5         	(0.000000e+00 1.186416e-04 0.000000e+00)	(0.000000e+00 1.186416e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.186905e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
742.6         	(0.000000e+00 1.902398e-04 0.000000e+00)	(0.000000e+00 1.902398e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.117169e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
742.7         	(0.000000e+00 2.609850e-04 0.000000e+00)	(0.000000e+00 2.609850e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.016610e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
742.8         	(0.000000e+00 3.305720e-04 0.000000e+00)	(0.000000e+00 3.305720e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.885718e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
742.9         	(0.000000e+00 3.986994e-04 0.000000e+00)	(0.000000e+00 3.986994e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.725074e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
743           	(0.000000e+00 4.650735e-04 0.000000e+00)	(0.000000e+00 4.650735e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.535324e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
743.1         	(0.000000e+00 5.294059e-04 0.000000e+00)	(0.000000e+00 5.294059e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.317586e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
743.2         	(0.000000e+00 5.914252e-04 0.000000e+00)	(0.000000e+00 5.914252e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.072860e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
743.3         	(0.000000e+00 6.508631e-04 0.000000e+00)	(0.000000e+00 6.508631e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.802009e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
743.4         	(0.000000e+00 7.074654e-04 0.000000e+00)	(0.000000e+00 7.074654e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.506500e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
743.5         	(0.000000e+00 7.609931e-04 0.000000e+00)	(0.000000e+00 7.609931e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.187556e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
743.6         	(0.000000e+00 8.112165e-04 0.000000e+00)	(0.000000e+00 8.112165e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.846349e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
743.7         	(0.000000e+00 8.579200e-04 0.000000e+00)	(0.000000e+00 8.579200e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.484504e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
743.8         	(0.000000e+00 9.009066e-04 0.000000e+00)	(0.000000e+00 9.009066e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.103865e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
743.9         	(0.000000e+00 9.399973e-04 0.000000e+00)	(0.000000e+00 9.399973e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.705638e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
744           	(0.000000e+00 9.750193e-04 0.000000e+00)	(0.000000e+00 9.750193e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.291456e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
744.1         	(0.000000e+00 1.005826e-03 0.000000e+00)	(0.000000e+00 1.005826e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.863501e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
744.2         	(0.000000e+00 1.032289e-03 0.000000e+00)	(0.000000e+00 1.032289e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.423233e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
744.3         	(0.000000e+00 1.054291e-03 0.000000e+00)	(0.000000e+00 1.054291e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.972553e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
744.4         	(0.000000e+00 1.071740e-03 0.000000e+00)	(0.000000e+00 1.071740e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.513431e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
744.5         	(0.000000e+00 1.084560e-03 0.000000e+00)	(0.000000e+00 1.084560e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.047398e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
744.6         	(0.000000e+00 1.092688e-03 0.000000e+00)	(0.000000e+00 1.092688e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.762350e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
744.7         	(0.000000e+00 1.096084e-03 0.000000e+00)	(0.000000e+00 1.096084e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.019026e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
744.8         	(0.000000e+00 1.094726e-03 0.000000e+00)	(0.000000e+00 1.094726e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.731221e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
744.9         	(0.000000e+00 1.088622e-03 0.000000e+00)	(0.000000e+00 1.088622e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.465492e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
745           	(0.000000e+00 1.077795e-03 0.000000e+00)	(0.000000e+00 1.077795e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.316896e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
745.1         	(0.000000e+00 1.062284e-03 0.000000e+00)	(0.000000e+00 1.062284e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.781868e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
745.2         	(0.000000e+00 1.042158e-03 0.000000e+00)	(0.000000e+00 1.042158e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.239898e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
745.3         	(0.000000e+00 1.017486e-03 0.000000e+00)	(0.000000e+00 1.017486e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.689148e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
745.4         	(0.000000e+00 9.883751e-04 0.000000e+00)	(0.000000e+00 9.883751e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.126610e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
745.5         	(0.000000e+00 9.549539e-04 0.000000e+00)	(0.000000e+00 9.549539e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.550469e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
745.6         	(0.000000e+00 9.173658e-04 0.000000e+00)	(0.000000e+00 9.173658e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.959223e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
745.7         	(0.000000e+00 8.757695e-04 0.000000e+00)	(0.000000e+00 8.757695e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.351137e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
745.8         	(0.000000e+00 8.303430e-04 0.000000e+00)	(0.000000e+00 8.303430e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.724333e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
745.9         	(0.000000e+00 7.812828e-04 0.000000e+00)	(0.000000e+00 7.812828e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.077186e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
746           	(0.000000e+00 7.287993e-04 0.000000e+00)	(0.000000e+00 7.287993e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.408016e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
746.1         	(0.000000e+00 6.731225e-04 0.000000e+00)	(0.000000e+00 6.731225e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.715115e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
746.2         	(0.000000e+00 6.144970e-04 0.000000e+00)	(0.000000e+00 6.144970e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.996966e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
746.3         	(0.000000e+00 5.531831e-04 0.000000e+00)	(0.000000e+00 5.531831e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.252178e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
746.4         	(0.000000e+00 4.894535e-04 0.000000e+00)	(0.000000e+00 4.894535e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.479623e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
746.5         	(0.000000e+00 4.235907e-04 0.000000e+00)	(0.000000e+00 4.235907e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.678460e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
746.6         	(0.000000e+00 3.558842e-04 0.000000e+00)	(0.000000e+00 3.558842e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.848008e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
746.7         	(0.000000e+00 2.866305e-04 0.000000e+00)	(0.000000e+00 2.866305e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.987306e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
746.8         	(0.000000e+00 2.161381e-04 0.000000e+00)	(0.000000e+00 2.161381e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.095561e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
746.9         	(0.000000e+00 1.447193e-04 0.000000e+00)	(0.000000e+00 1.447193e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.172421e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
747           	(0.000000e+00 7.268971e-05 0.000000e+00)	(0.000000e+00 7.268971e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.217903e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
747.1         	(0.000000e+00 3.612434e-07 0.000000e+00)	(0.000000e+00 3.612434e-07 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.231874e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
747.2         	(0.000000e+00 -7.194776e-05 0.000000e+00)	(0.000000e+00 -7.194776e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.214159e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
747.3         	(0.000000e+00 -1.439219e-04 0.000000e+00)	(0.000000e+00 -1.439219e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.164753e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
747.4         	(0.000000e+00 -2.152428e-04 0.000000e+00)	(0.000000e+00 -2.152428e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.084047e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
747.5         	(0.000000e+00 -2.856029e-04 0.000000e+00)	(0.000000e+00 -2.856029e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.972719e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
747.6         	(0.000000e+00 -3.546972e-04 0.000000e+00)	(0.000000e+00 -3.546972e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.831309e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
747.7         	(0.000000e+00 -4.222290e-04 0.000000e+00)	(0.000000e+00 -4.222290e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.660363e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
747.8         	(0.000000e+00 -4.879045e-04 0.000000e+00)	(0.000000e+00 -4.879045e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.460584e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
747.9         	(0.000000e+00 -5.514407e-04 0.000000e+00)	(0.000000e+00 -5.514407e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.233249e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
748           	(0.000000e+00 -6.125694e-04 0.000000e+00)	(0.000000e+00 -6.125694e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.979359e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
748.1         	(0.000000e+00 -6.710279e-04 0.000000e+00)	(0.000000e+00 -6.710279e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.699734e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
748.2         	(0.000000e+00 -7.265641e-04 0.000000e+00)	(0.000000e+00 -7.265641e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.395919e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
748.3         	(0.000000e+00 -7.789463e-04 0.000000e+00)	(0.000000e+00 -7.789463e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.069314e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
748.4         	(0.000000e+00 -8.279504e-04 0.000000e+00)	(0.000000e+00 -8.279504e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.720887e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
748.5         	(0.000000e+00 -8.733640e-04 0.000000e+00)	(0.000000e+00 -8.733640e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.352425e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
748.6         	(0.000000e+00 -9.149989e-04 0.000000e+00)	(0.000000e+00 -9.149989e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.965730e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
748.7         	(0.000000e+00 -9.526786e-04 0.000000e+00)	(0.000000e+00 -9.526786e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.561882e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
748.8         	(0.000000e+00 -9.862365e-04 0.000000e+00)	(0.000000e+00 -9.862365e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.142613e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
748.9         	(0.000000e+00 -1.015531e-03 0.000000e+00)	(0.000000e+00 -1.015531e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.710221e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
749           	(0.000000e+00 -1.040441e-03 0.000000e+00)	(0.000000e+00 -1.040441e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.266300e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
749.1         	(0.000000e+00 -1.060857e-03 0.000000e+00)	(0.000000e+00 -1.060857e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.812550e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
749.2         	(0.000000e+00 -1.076692e-03 0.000000e+00)	(0.000000e+00 -1.076692e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.350869e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
749.3         	(0.000000e+00 -1.087874e-03 0.000000e+00)	(0.000000e+00 -1.087874e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.825836e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
749.4         	(0.000000e+00 -1.094344e-03 0.000000e+00)	(0.000000e+00 -1.094344e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.099738e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
749.5         	(0.000000e+00 -1.096074e-03 0.000000e+00)	(0.000000e+00 -1.096074e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.451115e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
749.6         	(0.000000e+00 -1.093053e-03 0.000000e+00)	(0.000000e+00 -1.093053e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.391684e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
749.7         	(0.000000e+00 -1.085290e-03 0.000000e+00)	(0.000000e+00 -1.085290e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.011800e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
749.8         	(0.000000e+00 -1.072817e-03 0.000000e+00)	(0.000000e+00 -1.072817e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.480381e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
749.9         	(0.000000e+00 -1.055683e-03 0.000000e+00)	(0.000000e+00 -1.055683e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.942924e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
750           	(0.000000e+00 -1.033959e-03 0.000000e+00)	(0.000000e+00 -1.033959e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.397925e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
750.1         	(0.000000e+00 -1.007724e-03 0.000000e+00)	(0.000000e+00 -1.007724e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.843187e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
750.2         	(0.000000e+00 -9.770952e-04 0.000000e+00)	(0.000000e+00 -9.770952e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.275941e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
750.3         	(0.000000e+00 -9.422054e-04 0.000000e+00)	(0.000000e+00 -9.422054e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.694676e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
750.4         	(0.000000e+00 -9.032016e-04 0.000000e+00)	(0.000000e+00 -9.032016e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.097766e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
750.5         	(0.000000e+00 -8.602501e-04 0.000000e+00)	(0.000000e+00 -8.602501e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.483391e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
750.6         	(0.000000e+00 -8.135338e-04 0.000000e+00)	(0.000000e+00 -8.135338e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.849635e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
750.7         	(0.000000e+00 -7.632574e-04 0.000000e+00)	(0.000000e+00 -7.632574e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.194914e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
750.8         	(0.000000e+00 -7.096355e-04 0.000000e+00)	(0.000000e+00 -7.096355e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.517504e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
